album_id	rank_score	peak_position	week_count	date
5GudCwtzhNLH4K9juCxnMi	179	193	6	2017-02-04
4I3EcXD4e3KcEoDJfFEZ5b	178	178	27	2017-02-04
2e8nzTZ0HtK94IifOWgN7o	177	196	26	2017-02-04
3wBabo4pmzsYjALMSKY7Iq	176	200	17	2017-02-04
0P3oVJBFOv3TDXlYRhGL7s	175	200	73	2017-02-04
2eV6DIPDnGl1idcjww6xyX	174	197	51	2017-02-04
7eFfp9r4A30ueN9A5EJbk2	173	173	0	2017-02-04
4Carzsnpd6yvuHZ49I0oz8	171	196	7	2017-02-04
6twKQ0EsUJHVlAr6XBylrj	170	200	53	2017-02-04
6pndQqpqNLi5Snk9qX43w9	169	169	0	2017-02-04
71QyofYesSsRMwFOTafnhB	168	193	36	2017-02-04
4GsvtpiQYDo6dYuFIgM4wT	167	197	37	2017-02-04
4MoVPs5mVFmZ4N6RmNTFWB	166	185	5	2017-02-04
4bcUiX49wpmDRhrC8TvDWV	165	200	9	2017-02-04
1xn54DMo2qIqBuMqHtUsFd	164	200	135	2017-02-04
7gsWAHLeT0w7es6FofOXk1	163	200	41	2017-02-04
6eZdwrhB97A3EYx9QppGfl	162	193	69	2017-02-04
2AGNF8r2y8HL85yVk2bwmS	161	192	62	2017-02-04
7mgdTKTCdfnLoa1HXHvLYM	160	164	34	2017-02-04
5JpH5T1sCYnUyZD6TM0QaY	159	195	75	2017-02-04
7dK54iZuOxXFarGhXwEXfF	158	200	39	2017-02-04
5EJgQd6IcN7xvdmpARRk5b	157	195	69	2017-02-04
7viNUmZZ8ztn2UB4XB3jIL	156	200	111	2017-02-04
5y1YWb4OONEGbxZQLRNUwO	155	200	41	2017-02-04
2r2r78NE05YjyHyVbVgqFn	154	180	127	2017-02-04
6Fr2rQkZ383FcMqFyT7yPr	153	200	62	2017-02-04
4OHNH3sDzIxnmUADXzv2kT	152	194	97	2017-02-04
09KOjaflTBRE28GVvXqkYC	151	199	21	2017-02-04
02sEJTj1sye1JaqxqpcSCp	150	193	24	2017-02-04
5OZJflQcQCdZLQjtUudCin	149	199	73	2017-02-04
09Q3WwGYsQe5ognkvVkmCu	148	196	59	2017-02-04
7oiJYvEJHsmYtrgviAVIBD	147	149	11	2017-02-04
0ptlfJfwGTy0Yvrk14JK1I	146	200	102	2017-02-04
5Hs43ta4vAYKRRRR7DKjt9	145	199	51	2017-02-04
7xMjYDrgPLp1ReFGAOyS1O	144	187	7	2017-02-04
2ZUwFxlWo0gwTsvZ6L4Meh	143	200	13	2017-02-04
2T64N96AVfsrRFJCUXQEoZ	142	142	0	2017-02-04
6X1x82kppWZmDzlXXK3y3q	141	200	203	2017-02-04
1hnkDGUipQikSFdjRoBOFK	139	139	0	2017-02-04
2cWBwpqMsDJC1ZUwz813lo	138	200	303	2017-02-04
34K1Kvskt9arWy8E1Gz3Lw	137	200	91	2017-02-04
77dNyQA0z8dV33M4so4eRY	136	155	181	2017-02-04
5bCk3kWAy2JbbTfHqzZCII	135	190	5	2017-02-04
2NLkWfzw3YmRGBhqPqtAvW	134	185	4	2017-02-04
4zoJp3Lvtfx2BF3e1dC83K	133	200	19	2017-02-04
5I3UdCxtIh6hkQ7rMPUvA4	132	198	9	2017-02-04
3HHp5I6Q6SEyU5bkvoCtnV	131	131	15	2017-02-04
43TJjpNBfw0qY6E87VeIxX	130	197	7	2017-02-04
0fUy6IdLHDpGNwavIlhEsl	129	200	79	2017-02-04
5xGOrIEllmjy7VmpZJRu9k	128	194	11	2017-02-04
748dZDqSZy6aPXKcI9H80u	127	199	221	2017-02-04
0V7c0hnrLUFJyHNtjiAT2E	126	198	117	2017-02-04
5vBnIcG7nD3XEt8ErHpytO	125	125	0	2017-02-04
5AgsHUKFxr5DApRCmulIqJ	124	200	7	2017-02-04
6LX75kNicFqjjiAOeZgN67	122	146	23	2017-02-04
3yBuJL9EQkt24IBZca5laW	121	121	0	2017-02-04
563h536tB6n8Dn62jr4RZG	120	198	9	2017-02-04
3mH6qwIy9crq0I9YQbOuDf	119	200	22	2017-02-04
5y6wlw1LnqFnQFruMeiwGU	118	200	110	2017-02-04
2ZUFSbIkmFkGag000RWOpA	117	200	170	2017-02-04
4JmphteFDt5gNZbgraR9Dc	116	198	35	2017-02-04
6J84szYCnMfzEcvIcfWMFL	115	198	307	2017-02-04
2QTg7XF8hHMHexJLCKsqdA	114	114	0	2017-02-04
0WtCqmpVN7rRGfDMSWSXBA	113	200	76	2017-02-04
1DTBcVfk3zXPHRmgpY6rFZ	112	190	29	2017-02-04
3WvQpufOsPzkZvcSuynCf3	111	200	10	2017-02-04
1azUkThwd2HfUDdeNeT147	109	200	309	2017-02-04
02f3y3NTsddjdUMoNiBppI	108	200	82	2017-02-04
22S5arZONb8LdaURbpzpDR	107	107	9	2017-02-04
08jWgM4vSkTose4blKBWov	106	199	136	2017-02-04
2gKQvajkEEaDtkqJ8FJ4uw	105	200	68	2017-02-04
2GIrLP0PWskhZAJaHQtDux	103	199	32	2017-02-04
6ZQyMrmlg95L8gy63Pnm33	102	200	25	2017-02-04
6sNbRwX0lZREkdmUSDsVzo	101	198	12	2017-02-04
7iwGw8ob3YLqZrbKzGFnHi	100	133	5	2017-02-04
3Yko2SxDk4hc6fncIBQlcM	99	200	16	2017-02-04
5K62EruZjeXbwE72zPppoU	98	192	7	2017-02-04
08eweM0IZoZPCCxODbrMoL	97	198	36	2017-02-04
7r36rel1M4gyBavfcJP6Yz	96	186	80	2017-02-04
0p1YL9nzIuKTonZH6Gq58i	95	95	0	2017-02-04
35S1JCj5paIfElT2GODl6x	94	200	156	2017-02-04
4jKeipwuUTjlx9USNYdhZn	93	196	453	2017-02-04
6hZQdRjpTaKiZ3Z6wqNlEz	92	165	13	2017-02-04
1QIZsTZrZdQwQ9QJnFoFao	91	199	64	2017-02-04
4pgbf6PoUwBlPQDBcATNq0	90	173	89	2017-02-04
4QAC6FquY8D0RXom13iE5J	89	191	7	2017-02-04
2Kh43m04B1UkVcpcRa1Zug	88	200	414	2017-02-04
4he4SQup02hEIQdwhZlZlk	87	185	26	2017-02-04
4q3SkZWPYJtKno1RbnrjL4	85	199	65	2017-02-04
5EbpxRwbbpCJUepbqVTZ1U	84	197	149	2017-02-04
4rFrdkSWs0dtj0rWPzOk1v	83	198	36	2017-02-04
1zUY4PAFrNUOCeaEBrEHzh	82	200	324	2017-02-04
5Nwsra93UQYJ6xxcjcE10x	81	195	49	2017-02-04
0ezkpFcE5jANBI2ZrmvhQY	80	108	5	2017-02-04
1Gtf2hZQlOGVER16uemmzR	79	191	444	2017-02-04
0CnQ0JQajNswRjPkNYVG8m	78	200	92	2017-02-04
1GHkv48TNqI8MKWJ1FwKFC	77	196	195	2017-02-04
2lBRNqB9iOJZFNu1JOSUBW	76	193	29	2017-02-04
1yGbNOtRIgdIiGHOEBaZWf	75	200	117	2017-02-04
2FXGUAESmG5l9YPrzWPvHI	74	198	22	2017-02-04
1hxraaWEf3wFnJxADf8Dge	73	199	93	2017-02-04
58ufpQsJ1DS5kq4hhzQDiI	72	200	155	2017-02-04
5v6iBhIlflzR9rEd1LAMbd	71	196	105	2017-02-04
4sSXylKcBB3p47VfrBJlfK	70	196	33	2017-02-04
0ujKXmDetsmfjNvmwW546y	68	196	65	2017-02-04
0Uv83rRhY5QvHKkQoULRKk	67	199	115	2017-02-04
3jJKDKdlwRS584zUlHV2Ly	65	200	46	2017-02-04
7A8fZ2jjiu5heq7wNCutKN	64	194	81	2017-02-04
40XGTQ7FN6Y3dZXJhKBe96	63	199	104	2017-02-04
3OUWMcgPTQIElaufktjDLK	62	198	383	2017-02-04
5pPhBO3EHa9YGca5zLyWM6	61	193	2	2017-02-04
1Pz7lBRN2k5tLMGoZUJVea	60	65	5	2017-02-04
5VoeRuTrGhTbKelUfwymwu	59	199	259	2017-02-04
2apbRBAafIKmcWwESmLHJi	58	138	7	2017-02-04
6nxDQi0FeEwccEPJeNySoS	57	199	225	2017-02-04
3cfAM8b8KqJRoIzt3zLKqw	56	199	59	2017-02-04
4GNIhgEGXzWGAefgN5qjdU	55	194	115	2017-02-04
7vEJAtP3KgKSpOHVgwm3Eh	54	200	256	2017-02-04
7mhrGQKxLFJPY2J4TXtA0A	53	166	9	2017-02-04
3qFQ4XNQ15alZrAaj5oGJK	51	200	74	2017-02-04
0ETFjACtuP2ADo6LFhL6HN	49	200	199	2017-02-04
1j2x7FJXTgUT0X5hZ8TDXE	48	200	93	2017-02-04
3coLNlyStg9h7f8CZ103Rl	47	177	27	2017-02-04
4JEgSaokMH5mMRClx9wp3S	46	123	7	2017-02-04
20r762YmB5HeofjMCiPMLv	45	200	86	2017-02-04
6wDc63NhKy2PyXdbhkRmrl	44	198	127	2017-02-04
47BiFcV59TQi2s9SkBo2pb	43	200	262	2017-02-04
3UBjWaGRf6ppcvnJd9M9UC	42	199	81	2017-02-04
5a3LqvNt2nv1B4aRKXmgOV	41	200	14	2017-02-04
4YjC2XwME8RP4rmSIeGK7I	40	181	102	2017-02-04
7HBKKw5pJLNj6mdRLb1KG3	39	184	17	2017-02-04
0nRgsLe1she16l3pclpyy7	38	199	124	2017-02-04
53tvjWbVNZKd3CvpENkzOC	37	183	113	2017-02-04
7DMyQuDPe8xzjC0UDSDa96	36	159	54	2017-02-04
1NfrmcXk8xNennyxQ57JcW	35	200	92	2017-02-04
3Kbuu2tHsIbplFUkB7a5oE	34	200	64	2017-02-04
5tBOCi2TekXZ1IbrmlBZO4	33	197	18	2017-02-04
5fPglEDz9YEwRgbLRvhCZy	32	200	109	2017-02-04
12zl1WmHPFCSyKYbL4vBZn	31	200	46	2017-02-04
4smRLX0wglNhMXGyahWuUf	30	170	79	2017-02-04
5W98Ab4VvQEuFEE4TIe5fE	29	200	99	2017-02-04
0bBHLytjtuHYxKxuAE5G5G	28	199	12	2017-02-04
1G4WDlYjm0VqgyEymNJRcf	27	185	59	2017-02-04
3TqvvuCMcTpSjFvAToQT8A	25	197	107	2017-02-04
2uEf3r9i2bnxwJQsxQ0xQ7	24	200	346	2017-02-04
39P7VD7qlg3Z0ltq60eHp7	23	200	138	2017-02-04
01hp4DvayKlnqUQrmk0vvz	22	188	82	2017-02-04
0BwWUstDMUbgq2NYONRqlu	21	200	207	2017-02-04
2GSU4IGtDcY5kCXnCJbfNT	20	197	206	2017-02-04
5WKmPd9CsLopbhYQMM4rxI	19	178	2	2017-02-04
4nHOF3neSo6Y7OG5OAflkC	18	95	24	2017-02-04
7ycBtnsMtyVbbwTfJwRjSP	17	200	91	2017-02-04
43otFXrY0bgaq5fB3GrZj6	16	199	31	2017-02-04
7EZEhfO3ULNRHwX2jaiGei	15	195	36	2017-02-04
022DrG7Wp2PSCwzuD0bSzT	14	200	91	2017-02-04
4HAuPn3A4uu9n7RYNk1dOz	13	196	13	2017-02-04
5M8gr5RV2eR6UkztC69ogB	12	200	175	2017-02-04
3RaACfwYTY9uiDy3VSWLLc	11	188	7	2017-02-04
6oPPKtAwNNlkW4wwHfQDfM	10	197	108	2017-02-04
3l5PdpQHvUOXlq1w9PftPu	7	131	3	2017-02-04
4LH4d3cOWNNsVw41Gqt2kv	6	200	927	2017-02-04
7EpUpNUkkEGnaCvkcn1j4H	5	193	13	2017-02-04
4F87p1aiFwHeU4uu65MaPV	4	189	23	2017-02-04
1Mk7Lei0Ra3hawezqmad5V	3	197	53	2017-02-04
2Auw0pTT6EcQdvHNimhLQI	2	200	115	2017-02-04
0FZK97MXMm5mUQ8mtudjuK	1	199	93	2017-02-04
2ODvWsOgouMbaA5xf0RkJe	200	200	7	2017-01-28
3GU8BzFEAdFSRjc8jZkL3S	199	199	5	2017-01-28
6pZj4nvx6lV3ulIK3BSjvs	198	199	8	2017-01-28
4PgleR09JVnm3zY1fW3XBA	197	199	8	2017-01-28
3CCnGldVQ90c26aFATC1PW	196	200	5	2017-01-28
1kCHru7uhxBUdzkm4gzRQc	195	198	68	2017-01-28
40GMAhriYJRO1rsY4YdrZb	194	200	37	2017-01-28
5pPhBO3EHa9YGca5zLyWM6	193	193	0	2017-01-28
5s0rmjP8XOPhP6HhqOhuyC	192	195	5	2017-01-28
7lxHnls3yQNl8B9bILmHj7	191	200	70	2017-01-28
4UlGauD7ROb3YbVOFMgW5u	190	200	51	2017-01-28
22rp3PnM3q2mtTI0OGCzpq	189	195	10	2017-01-28
3cQO7jp5S9qLBoIVtbkSM1	188	200	87	2017-01-28
65ayND23IInUPHJKsaAqe7	187	198	16	2017-01-28
3JyIW77miWQq13ir3HLJHw	186	200	23	2017-01-28
5v6iBhIlflzR9rEd1LAMbd	185	197	22	2017-01-28
3wBabo4pmzsYjALMSKY7Iq	184	200	16	2017-01-28
3OZgEywV4krCZ814pTJWr7	183	199	34	2017-01-28
42WVQWuf1teDysXiOupIZt	182	200	19	2017-01-28
5GudCwtzhNLH4K9juCxnMi	181	193	5	2017-01-28
0K4pIOOsfJ9lK8OjrZfXzd	179	200	60	2017-01-28
5WKmPd9CsLopbhYQMM4rxI	178	178	0	2017-01-28
4I3EcXD4e3KcEoDJfFEZ5b	177	177	26	2017-01-28
2e8nzTZ0HtK94IifOWgN7o	176	196	25	2017-01-28
1xn54DMo2qIqBuMqHtUsFd	175	200	134	2017-01-28
2eV6DIPDnGl1idcjww6xyX	174	197	50	2017-01-28
4MoVPs5mVFmZ4N6RmNTFWB	173	185	4	2017-01-28
4bcUiX49wpmDRhrC8TvDWV	172	200	8	2017-01-28
71QyofYesSsRMwFOTafnhB	170	193	35	2017-01-28
4GsvtpiQYDo6dYuFIgM4wT	169	197	36	2017-01-28
0P3oVJBFOv3TDXlYRhGL7s	168	200	72	2017-01-28
6twKQ0EsUJHVlAr6XBylrj	167	200	52	2017-01-28
2AGNF8r2y8HL85yVk2bwmS	166	192	61	2017-01-28
4Carzsnpd6yvuHZ49I0oz8	165	196	6	2017-01-28
7mgdTKTCdfnLoa1HXHvLYM	164	164	33	2017-01-28
6eZdwrhB97A3EYx9QppGfl	163	193	68	2017-01-28
7gsWAHLeT0w7es6FofOXk1	162	200	40	2017-01-28
7dK54iZuOxXFarGhXwEXfF	161	200	38	2017-01-28
3coLNlyStg9h7f8CZ103Rl	160	177	26	2017-01-28
5JpH5T1sCYnUyZD6TM0QaY	159	195	74	2017-01-28
7viNUmZZ8ztn2UB4XB3jIL	158	200	110	2017-01-28
02sEJTj1sye1JaqxqpcSCp	157	193	23	2017-01-28
6Fr2rQkZ383FcMqFyT7yPr	156	200	61	2017-01-28
5EJgQd6IcN7xvdmpARRk5b	155	195	68	2017-01-28
2r2r78NE05YjyHyVbVgqFn	154	180	126	2017-01-28
43TJjpNBfw0qY6E87VeIxX	153	197	6	2017-01-28
09KOjaflTBRE28GVvXqkYC	152	199	20	2017-01-28
2ZUwFxlWo0gwTsvZ6L4Meh	151	200	12	2017-01-28
7xMjYDrgPLp1ReFGAOyS1O	150	187	6	2017-01-28
7oiJYvEJHsmYtrgviAVIBD	149	149	10	2017-01-28
5AgsHUKFxr5DApRCmulIqJ	148	200	6	2017-01-28
09Q3WwGYsQe5ognkvVkmCu	147	196	58	2017-01-28
5bCk3kWAy2JbbTfHqzZCII	145	190	4	2017-01-28
5Hs43ta4vAYKRRRR7DKjt9	144	199	50	2017-01-28
5OZJflQcQCdZLQjtUudCin	143	199	72	2017-01-28
5y1YWb4OONEGbxZQLRNUwO	142	200	40	2017-01-28
6X1x82kppWZmDzlXXK3y3q	141	200	202	2017-01-28
77dNyQA0z8dV33M4so4eRY	139	155	180	2017-01-28
0ptlfJfwGTy0Yvrk14JK1I	138	200	101	2017-01-28
2NLkWfzw3YmRGBhqPqtAvW	137	185	3	2017-01-28
5K62EruZjeXbwE72zPppoU	136	192	6	2017-01-28
7yZHLfxqiGPbSQLrVJljah	135	157	7	2017-01-28
1GHkv48TNqI8MKWJ1FwKFC	134	196	194	2017-01-28
0V7c0hnrLUFJyHNtjiAT2E	133	198	116	2017-01-28
563h536tB6n8Dn62jr4RZG	132	198	8	2017-01-28
3l5PdpQHvUOXlq1w9PftPu	131	131	2	2017-01-28
748dZDqSZy6aPXKcI9H80u	130	199	220	2017-01-28
2cWBwpqMsDJC1ZUwz813lo	129	200	302	2017-01-28
6LX75kNicFqjjiAOeZgN67	128	146	22	2017-01-28
4zoJp3Lvtfx2BF3e1dC83K	127	200	18	2017-01-28
5a3LqvNt2nv1B4aRKXmgOV	126	200	13	2017-01-28
3HHp5I6Q6SEyU5bkvoCtnV	125	125	14	2017-01-28
3Yko2SxDk4hc6fncIBQlcM	124	200	15	2017-01-28
3mH6qwIy9crq0I9YQbOuDf	123	200	21	2017-01-28
0fUy6IdLHDpGNwavIlhEsl	122	200	78	2017-01-28
1zUY4PAFrNUOCeaEBrEHzh	121	200	323	2017-01-28
1Gtf2hZQlOGVER16uemmzR	120	191	443	2017-01-28
2ZUFSbIkmFkGag000RWOpA	119	200	169	2017-01-28
4jKeipwuUTjlx9USNYdhZn	118	196	452	2017-01-28
3WvQpufOsPzkZvcSuynCf3	117	200	9	2017-01-28
1azUkThwd2HfUDdeNeT147	116	200	308	2017-01-28
6J84szYCnMfzEcvIcfWMFL	115	198	306	2017-01-28
6ZQyMrmlg95L8gy63Pnm33	114	200	24	2017-01-28
7r36rel1M4gyBavfcJP6Yz	113	186	79	2017-01-28
08jWgM4vSkTose4blKBWov	112	199	135	2017-01-28
4JEgSaokMH5mMRClx9wp3S	111	123	6	2017-01-28
1DTBcVfk3zXPHRmgpY6rFZ	108	190	28	2017-01-28
6sNbRwX0lZREkdmUSDsVzo	107	198	11	2017-01-28
6hZQdRjpTaKiZ3Z6wqNlEz	106	165	12	2017-01-28
2gKQvajkEEaDtkqJ8FJ4uw	105	200	67	2017-01-28
4rFrdkSWs0dtj0rWPzOk1v	104	198	35	2017-01-28
0WtCqmpVN7rRGfDMSWSXBA	103	200	75	2017-01-28
4JmphteFDt5gNZbgraR9Dc	102	198	34	2017-01-28
3OUWMcgPTQIElaufktjDLK	99	198	382	2017-01-28
4pgbf6PoUwBlPQDBcATNq0	98	173	88	2017-01-28
7iwGw8ob3YLqZrbKzGFnHi	97	133	4	2017-01-28
35S1JCj5paIfElT2GODl6x	96	200	155	2017-01-28
7q1uNF3HT1wTjxuMW0rFJn	95	166	3	2017-01-28
0CnQ0JQajNswRjPkNYVG8m	94	200	91	2017-01-28
5y6wlw1LnqFnQFruMeiwGU	93	200	109	2017-01-28
53tvjWbVNZKd3CvpENkzOC	92	183	112	2017-01-28
4q3SkZWPYJtKno1RbnrjL4	91	199	64	2017-01-28
1yGbNOtRIgdIiGHOEBaZWf	90	200	116	2017-01-28
43otFXrY0bgaq5fB3GrZj6	89	199	30	2017-01-28
4QAC6FquY8D0RXom13iE5J	88	191	6	2017-01-28
4sSXylKcBB3p47VfrBJlfK	86	196	32	2017-01-28
5EbpxRwbbpCJUepbqVTZ1U	85	197	148	2017-01-28
2Kh43m04B1UkVcpcRa1Zug	84	200	413	2017-01-28
0ezkpFcE5jANBI2ZrmvhQY	83	108	4	2017-01-28
2lBRNqB9iOJZFNu1JOSUBW	82	193	28	2017-01-28
5Nwsra93UQYJ6xxcjcE10x	81	195	48	2017-01-28
4he4SQup02hEIQdwhZlZlk	80	185	25	2017-01-28
0ETFjACtuP2ADo6LFhL6HN	79	200	198	2017-01-28
7vEJAtP3KgKSpOHVgwm3Eh	78	200	255	2017-01-28
7mhrGQKxLFJPY2J4TXtA0A	77	166	8	2017-01-28
40XGTQ7FN6Y3dZXJhKBe96	76	199	103	2017-01-28
3jJKDKdlwRS584zUlHV2Ly	75	200	45	2017-01-28
0Uv83rRhY5QvHKkQoULRKk	74	199	114	2017-01-28
7A8fZ2jjiu5heq7wNCutKN	73	194	80	2017-01-28
58ufpQsJ1DS5kq4hhzQDiI	72	200	154	2017-01-28
0ujKXmDetsmfjNvmwW546y	71	196	64	2017-01-28
5xGOrIEllmjy7VmpZJRu9k	70	194	10	2017-01-28
2GIrLP0PWskhZAJaHQtDux	69	199	31	2017-01-28
2FXGUAESmG5l9YPrzWPvHI	68	198	21	2017-01-28
5v6iBhIlflzR9rEd1LAMbd	67	196	104	2017-01-28
5VoeRuTrGhTbKelUfwymwu	66	199	258	2017-01-28
1Pz7lBRN2k5tLMGoZUJVea	65	65	4	2017-01-28
2Lgsa7jbu86SK5zJVFCh3S	64	200	211	2017-01-28
2zhmNj7DAfoHCLrApo7ipN	63	63	0	2017-01-28
1QIZsTZrZdQwQ9QJnFoFao	62	199	63	2017-01-28
2apbRBAafIKmcWwESmLHJi	61	138	6	2017-01-28
08eweM0IZoZPCCxODbrMoL	59	198	35	2017-01-28
5tBOCi2TekXZ1IbrmlBZO4	58	197	17	2017-01-28
20r762YmB5HeofjMCiPMLv	57	200	85	2017-01-28
12zl1WmHPFCSyKYbL4vBZn	56	200	45	2017-01-28
4GNIhgEGXzWGAefgN5qjdU	55	194	114	2017-01-28
3cfAM8b8KqJRoIzt3zLKqw	54	199	58	2017-01-28
4smRLX0wglNhMXGyahWuUf	53	170	78	2017-01-28
6wDc63NhKy2PyXdbhkRmrl	52	198	126	2017-01-28
7DMyQuDPe8xzjC0UDSDa96	51	159	53	2017-01-28
6nxDQi0FeEwccEPJeNySoS	50	199	224	2017-01-28
47BiFcV59TQi2s9SkBo2pb	49	200	261	2017-01-28
0LfM3PGkXE6KvJEE1HkOnz	47	187	135	2017-01-28
1hxraaWEf3wFnJxADf8Dge	46	199	92	2017-01-28
1j2x7FJXTgUT0X5hZ8TDXE	45	200	92	2017-01-28
1NfrmcXk8xNennyxQ57JcW	44	200	91	2017-01-28
3qFQ4XNQ15alZrAaj5oGJK	43	200	73	2017-01-28
3laxbGfJlWs8UyfSr3HluY	42	196	250	2017-01-28
3Kbuu2tHsIbplFUkB7a5oE	41	200	63	2017-01-28
3i67sGIVw8EBlgfSRv3Lj2	40	199	141	2017-01-28
3TqvvuCMcTpSjFvAToQT8A	39	197	106	2017-01-28
4nHOF3neSo6Y7OG5OAflkC	38	95	23	2017-01-28
0aqZJlugIkTUWW1sa4BANp	37	197	264	2017-01-28
0bBHLytjtuHYxKxuAE5G5G	35	199	11	2017-01-28
3L0H4RjVXpEkwfDgi3XOdf	34	155	38	2017-01-28
5fPglEDz9YEwRgbLRvhCZy	33	200	108	2017-01-28
0nRgsLe1she16l3pclpyy7	32	199	123	2017-01-28
7ycBtnsMtyVbbwTfJwRjSP	31	200	90	2017-01-28
39P7VD7qlg3Z0ltq60eHp7	30	200	137	2017-01-28
7EZEhfO3ULNRHwX2jaiGei	29	195	35	2017-01-28
4F87p1aiFwHeU4uu65MaPV	28	189	22	2017-01-28
1G4WDlYjm0VqgyEymNJRcf	27	185	58	2017-01-28
5XqEf16OrHdmMoNS1b6WDg	26	200	70	2017-01-28
2uEf3r9i2bnxwJQsxQ0xQ7	25	200	345	2017-01-28
4YjC2XwME8RP4rmSIeGK7I	24	181	101	2017-01-28
4LH4d3cOWNNsVw41Gqt2kv	23	200	926	2017-01-28
2GSU4IGtDcY5kCXnCJbfNT	21	197	205	2017-01-28
57d3sy3kp1FSfCJYwp2nvW	20	200	87	2017-01-28
5M8gr5RV2eR6UkztC69ogB	19	200	174	2017-01-28
6oPPKtAwNNlkW4wwHfQDfM	18	197	107	2017-01-28
1Mk7Lei0Ra3hawezqmad5V	17	197	52	2017-01-28
5W98Ab4VvQEuFEE4TIe5fE	16	200	98	2017-01-28
3oXvzShPN8iY2P1UYl3WVJ	15	200	12	2017-01-28
0z3eL2W3UZVcBiOWwe461h	14	181	29	2017-01-28
3RaACfwYTY9uiDy3VSWLLc	13	188	6	2017-01-28
3q6Bz38jmqRDkXI7j5Hb9Y	12	196	218	2017-01-28
3Wv4X8OA65pGpFzBkuUgAh	11	184	4	2017-01-28
2Auw0pTT6EcQdvHNimhLQI	10	200	114	2017-01-28
7pul7RvuYLqryKehizOvsG	8	154	21	2017-01-28
022DrG7Wp2PSCwzuD0bSzT	7	200	90	2017-01-28
01hp4DvayKlnqUQrmk0vvz	6	188	81	2017-01-28
7HBKKw5pJLNj6mdRLb1KG3	5	184	16	2017-01-28
0FZK97MXMm5mUQ8mtudjuK	4	199	92	2017-01-28
1m48hdS1VeCbPI7rWlxPL1	3	196	68	2017-01-28
4wuYQ9hyF1EGmrtjMpgpE9	2	200	21	2017-01-28
4VFG1DOuTeDMBjBLZT7hCK	1	122	2	2017-01-28
2ODvWsOgouMbaA5xf0RkJe	200	200	6	2017-01-21
6pZj4nvx6lV3ulIK3BSjvs	199	199	7	2017-01-21
4PgleR09JVnm3zY1fW3XBA	198	199	7	2017-01-21
40GMAhriYJRO1rsY4YdrZb	197	200	36	2017-01-21
3CCnGldVQ90c26aFATC1PW	196	200	4	2017-01-21
1kCHru7uhxBUdzkm4gzRQc	195	198	67	2017-01-21
3cQO7jp5S9qLBoIVtbkSM1	194	200	86	2017-01-21
5GudCwtzhNLH4K9juCxnMi	193	193	4	2017-01-21
3JyIW77miWQq13ir3HLJHw	192	200	22	2017-01-21
65ayND23IInUPHJKsaAqe7	191	198	15	2017-01-21
22rp3PnM3q2mtTI0OGCzpq	190	195	9	2017-01-21
3wBabo4pmzsYjALMSKY7Iq	189	200	15	2017-01-21
3OZgEywV4krCZ814pTJWr7	188	199	33	2017-01-21
5s0rmjP8XOPhP6HhqOhuyC	187	195	4	2017-01-21
3GU8BzFEAdFSRjc8jZkL3S	186	186	4	2017-01-21
4UlGauD7ROb3YbVOFMgW5u	185	200	50	2017-01-21
5v6iBhIlflzR9rEd1LAMbd	184	197	21	2017-01-21
43TJjpNBfw0qY6E87VeIxX	183	197	5	2017-01-21
42WVQWuf1teDysXiOupIZt	182	200	18	2017-01-21
0K4pIOOsfJ9lK8OjrZfXzd	181	200	59	2017-01-21
6twKQ0EsUJHVlAr6XBylrj	180	200	51	2017-01-21
7lxHnls3yQNl8B9bILmHj7	179	200	69	2017-01-21
4bcUiX49wpmDRhrC8TvDWV	178	200	7	2017-01-21
4I3EcXD4e3KcEoDJfFEZ5b	177	177	25	2017-01-21
4Carzsnpd6yvuHZ49I0oz8	175	196	5	2017-01-21
0P3oVJBFOv3TDXlYRhGL7s	174	200	71	2017-01-21
2e8nzTZ0HtK94IifOWgN7o	173	196	24	2017-01-21
2eV6DIPDnGl1idcjww6xyX	172	197	49	2017-01-21
4MoVPs5mVFmZ4N6RmNTFWB	171	185	3	2017-01-21
2r2r78NE05YjyHyVbVgqFn	170	180	125	2017-01-21
2AGNF8r2y8HL85yVk2bwmS	169	192	60	2017-01-21
4GsvtpiQYDo6dYuFIgM4wT	168	197	35	2017-01-21
7dK54iZuOxXFarGhXwEXfF	167	200	37	2017-01-21
02sEJTj1sye1JaqxqpcSCp	165	193	22	2017-01-21
3WvQpufOsPzkZvcSuynCf3	164	200	8	2017-01-21
5JpH5T1sCYnUyZD6TM0QaY	163	195	73	2017-01-21
2NLkWfzw3YmRGBhqPqtAvW	162	185	2	2017-01-21
6Fr2rQkZ383FcMqFyT7yPr	161	200	60	2017-01-21
3oXvzShPN8iY2P1UYl3WVJ	160	200	11	2017-01-21
4JmphteFDt5gNZbgraR9Dc	159	198	33	2017-01-21
7mgdTKTCdfnLoa1HXHvLYM	158	158	32	2017-01-21
5K62EruZjeXbwE72zPppoU	157	192	5	2017-01-21
34K1Kvskt9arWy8E1Gz3Lw	156	200	90	2017-01-21
71QyofYesSsRMwFOTafnhB	155	193	34	2017-01-21
6eZdwrhB97A3EYx9QppGfl	154	193	67	2017-01-21
2ZUwFxlWo0gwTsvZ6L4Meh	152	200	11	2017-01-21
5EJgQd6IcN7xvdmpARRk5b	151	195	67	2017-01-21
7viNUmZZ8ztn2UB4XB3jIL	150	200	109	2017-01-21
09KOjaflTBRE28GVvXqkYC	149	199	19	2017-01-21
